Graph.Name,avg_invasion_time_beta0.2_gamma0.04,avg_prop_infected_beta0.2_gamma0.04,avg_invasion_time_beta0.1_gamma0.04,avg_prop_infected_beta0.1_gamma0.04,avg_invasion_time_beta0.05_gamma0.04,avg_prop_infected_beta0.05_gamma0.04,avg_invasion_time_beta0.025_gamma0.04,avg_prop_infected_beta0.025_gamma0.04,avg_invasion_time_beta0.01_gamma0.04,avg_prop_infected_beta0.01_gamma0.04,avg_invasion_time_beta0.2_gamma0.4,avg_prop_infected_beta0.2_gamma0.4,avg_invasion_time_beta0.1_gamma0.4,avg_prop_infected_beta0.1_gamma0.4,avg_invasion_time_beta0.05_gamma0.4,avg_prop_infected_beta0.05_gamma0.4,avg_invasion_time_beta0.025_gamma0.4,avg_prop_infected_beta0.025_gamma0.4,avg_invasion_time_beta0.01_gamma0.4,avg_prop_infected_beta0.01_gamma0.4,Fiedler,Spectral_radius,Network_size,Highest_degree,highest_degree_scaled,Modularity,central,Qrel,Mean_degree,Transitivity,Diameter,Mean_pathLength
mammalia_baboon_grooming_group08,4.106382979,0.618794326,5.342857143,0.419047619,9.058823529,0.343137255,10.43333333,0.297222222,16.52380952,0.226190476,3.047619048,0.25,2.444444444,0.25,2,0.166666667,3.333333333,0.166666667,7,0.166666667,0.123068159,2.522748592,12,6,0.5,0.434027778,0,0.684027778,0.181818182,0.157894737,7,3.106060606
mammalia_baboon_grooming_group09,3.372093023,0.55602537,5.742857143,0.433766234,10.4137931,0.29153605,13.5,0.262237762,15.58333333,0.242424242,3.473684211,0.23923445,2.666666667,0.252525253,2.5,0.181818182,5.5,0.227272727,2,0.181818182,0.084175549,1.975376681,11,8,0.727272727,0.445,0.2,0.745,0.181818182,0,9,3.854545455
mammalia_baboon_grooming_group10,2.591836735,0.843014129,3.933333333,0.752136752,4.956521739,0.550167224,9.285714286,0.428571429,11.15,0.307692308,2.72972973,0.357588358,3.263157895,0.214574899,3.454545455,0.20979021,2.75,0.201923077,100,0,1.08114592,5.169755979,13,7,0.538461538,0.231111111,0.154150198,0.664444444,0.384615385,0.446280992,3,1.769230769
mammalia_baboon_grooming_group11,4.545454545,0.770833333,5.044444444,0.635185185,6.717948718,0.510683761,14.35,0.329166667,15.19047619,0.273809524,2.571428571,0.297619048,3.714285714,0.25,2.285714286,0.226190476,3,0.229166667,12,0.166666667,0.480833424,3.596873558,12,1,0.083333333,0.292387543,0.333333333,0.58650519,0.257575758,0.279069767,5,2.166666667
mammalia_baboon_grooming_group12,6.8,1,9.5,1,17.42857143,1,23,1,17,1,100,0,3,1,5,1,100,0,100,0,2,1,2,2,1,0,0.333333333,NA,1,NA,1,1
mammalia_baboon_grooming_group13,4.4,0.8375,9.454545455,0.75,11.05,0.65,12.18181818,0.613636364,9.4,0.55,2,0.5,2.2,0.55,3,0.5,2,0.5,100,0,0.585786438,1.618033989,4,3,0.75,0.166666667,0.071428571,0.5,0.5,0,3,1.666666667
mammalia_baboon_grooming_group14,3.2,0.871428571,4.03030303,0.701298701,6.846153846,0.648351648,15.93333333,0.438095238,12.30769231,0.450549451,3,0.438095238,3.7,0.385714286,2.25,0.321428571,2,0.285714286,100,0,0.939337754,3.245548618,7,5,0.714285714,0.1,0.166666667,0.5,0.476190476,0.375,3,1.571428571
mammalia_baboon_grooming_group15,2.925925926,0.820987654,4.818181818,0.813131313,12.85714286,0.547619048,13.94444444,0.601851852,18.33333333,0.5,2.75,0.444444444,3.375,0.4375,2.75,0.416666667,2,0.333333333,3,0.333333333,1.186393497,3.181943336,6,2,0.333333333,0.166666667,0.194736842,0.5,0.6,0.6,3,1.466666667
mammalia_baboon_grooming_group16,4.75,0.633333333,4.863636364,0.522727273,7.1875,0.489583333,11,0.369047619,15.875,0.375,2.375,0.354166667,2.571428571,0.380952381,2,0.333333333,3,0.333333333,5,0.333333333,0.267949192,1.801937736,6,2,0.333333333,0.26,0.242424242,0.66,0.333333333,0,5,2.333333333
mammalia_baboon_grooming_group17,3.92,0.691428571,5.24137931,0.684729064,8.363636364,0.545454545,18.25,0.401785714,7,0.428571429,3.142857143,0.367346939,2.6,0.314285714,2,0.357142857,100,0,3.5,0.285714286,0.276519947,2.188901059,7,3,0.428571429,0.316326531,0.256410256,0.459183673,0.333333333,0,5,2.285714286
mammalia_baboon_grooming_group18,3.878787879,0.61952862,4.888888889,0.452674897,9.5625,0.375,19.10526316,0.30994152,18.21428571,0.277777778,2.692307692,0.256410256,3.5,0.240740741,3.2,0.288888889,2.75,0.263888889,100,0,0.150571652,2.015316067,9,2,0.222222222,0.3984375,0.186813187,0.6484375,0.222222222,0,7,3
mammalia_baboon_grooming_group19,3.352941176,0.700534759,6.918918919,0.57002457,9.176470588,0.393048128,10.35483871,0.319648094,18.78947368,0.291866029,2.6,0.272727273,2.571428571,0.220779221,5.714285714,0.207792208,5.25,0.181818182,2,0.181818182,0.243261327,3.229118268,11,7,0.636363636,0.369897959,0.333333333,0.584183673,0.254545455,0.4,6,2.563636364
mammalia_baboon_grooming_group20,2.80952381,0.73992674,3.880952381,0.571428571,8,0.481684982,12.86206897,0.297082228,12.72727273,0.223776224,2.342857143,0.303296703,2.857142857,0.186813187,3.076923077,0.189349112,3,0.173076923,3,0.307692308,0.329964083,3.875584402,13,8,0.615384615,0.373015873,0.333333333,0.563492063,0.269230769,0.406779661,5,2.282051282
mammalia_baboon_grooming_group21,2.611111111,0.923611111,3.625,0.83984375,7.166666667,0.7375,12.55555556,0.560185185,9.642857143,0.348214286,2.333333333,0.470238095,3.5625,0.375,3,0.296875,5.75,0.3125,2,0.25,2.563572589,4.705685676,8,6,0.75,0.109567901,0.19047619,0.49845679,0.642857143,0.617647059,2,1.357142857
mammalia_baboon_grooming_group22,4.1,0.766666667,4.588235294,0.595588235,8.75862069,0.461206897,13.73076923,0.370192308,17,0.3,3.19047619,0.339285714,2.727272727,0.340909091,3.5,0.25,3.166666667,0.291666667,3,0.25,0.311706379,2.605888703,8,2,0.25,0.355,0.2,0.655,0.357142857,0.375,4,2.142857143
mammalia_baboon_grooming_group23,4.189655172,0.687739464,6.28,0.491111111,7.779661017,0.368173258,10.57142857,0.223809524,14.2,0.2,2.625,0.217013889,3.307692308,0.162393162,2.5,0.144444444,3.333333333,0.12962963,2.333333333,0.111111111,0.285135065,3.510952147,18,8,0.444444444,0.447069943,0.266666667,0.664461248,0.150326797,0.152542373,5,2.614379085
mammalia_baboon_grooming_group25,4.152173913,0.735177866,5.617647059,0.518716578,9.03125,0.403409091,12.53333333,0.354545455,13.81818182,0.223140496,2.789473684,0.296650718,3.076923077,0.258741259,4.333333333,0.242424242,3,0.181818182,4,0.181818182,0.300371852,2.933521992,11,5,0.454545455,0.292899408,0.333333333,0.677514793,0.236363636,0,6,2.509090909
mammalia_baboon_grooming_group26,3.543478261,0.742753623,4.666666667,0.575048733,7.232142857,0.404761905,12.975,0.2625,16.36363636,0.189393939,2.6,0.233333333,3.428571429,0.160714286,2.875,0.152777778,4.222222222,0.12345679,5.5,0.111111111,0.389524387,3.564632179,18,4,0.222222222,0.36,0.066666667,0.72,0.163398693,0.086956522,6,2.509803922
mammalia_baboon_grooming_group27,3.041666667,0.779411765,3.946428571,0.630252101,6.458333333,0.470588235,8.75,0.351604278,12.40740741,0.252723312,2.85,0.327941176,4,0.21483376,3.5,0.155882353,2.571428571,0.142857143,2,0.117647059,0.630721784,4.947954624,17,15,0.882352941,0.276855469,0.211538462,0.620605469,0.235294118,0.283464567,5,2.169117647
mammalia_baboon_grooming_group28,3.095238095,0.680555556,3.909090909,0.557954545,7.446428571,0.4140625,10.17142857,0.3125,23.63636364,0.224431818,2.727272727,0.268939394,3.176470588,0.172794118,3.25,0.182291667,3.2,0.1375,2,0.1875,0.347248985,3.643958068,16,14,0.875,0.337429112,0.198717949,0.728733459,0.191666667,0.152542373,6,2.541666667
mammalia_baboon_grooming_group29,2.355555556,0.856410256,3.454545455,0.723776224,4.621621622,0.62993763,10,0.370879121,10.80769231,0.298816568,2.533333333,0.353846154,3.238095238,0.212454212,2.705882353,0.194570136,3.666666667,0.166666667,3.5,0.153846154,0.938878353,4.82142297,13,1,0.076923077,0.262755102,0.321428571,0.655612245,0.358974359,0.432692308,4,1.846153846
mammalia_bat_roosting_indiana,2.011363636,0.884778013,2.022727273,0.841966173,2.104651163,0.78042185,2.540229885,0.697139802,4.1375,0.556104651,2.011627907,0.624391563,2.12195122,0.519001702,2.256097561,0.357061826,2.714285714,0.210409745,3.315789474,0.108323133,0.989798697,31.21925455,43,31,0.720930233,0.060538515,0.392857143,0.633798588,0.604651163,0.932442374,4,1.472868217
mammalia_bison_dominance,2.02739726,0.93308746,2.231884058,0.900222965,2.52173913,0.827201784,3.376811594,0.725195095,5.545454545,0.493006993,2.041666667,0.647435897,2.142857143,0.47032967,2.967741935,0.289702233,3.065217391,0.168060201,3.533333333,0.120512821,5.537678125,18.37895004,26,26,1,0.082957958,0.207142857,0.632507508,0.683076923,0.788739669,2,1.316923077
mammalia_cattle_dominance,2.236842105,0.915413534,2.230769231,0.861263736,2.455696203,0.796112116,3.722222222,0.694940476,6.538461538,0.456593407,2.102564103,0.60485348,2.47761194,0.430703625,3.127272727,0.213636364,3.1875,0.162946429,3.4,0.114285714,0.981876855,16.20880719,28,1,0.035714286,0.097596669,0.166666667,0.634182035,0.542328042,0.648596939,3,1.478835979
mammalia_dolphin_florida_forage,2.01,0.788465909,2.17,0.705852273,2.56,0.601534091,3.5,0.475397727,7.17,0.2975,2.05,0.419943182,2.25,0.289715909,3.458333333,0.16068892,6.114285714,0.087175325,100,0,0.387487116,24.44641201,176,143,0.8125,0.436455599,0.133333333,0.759381558,0.072792208,0.52567092,7,2.863376623
mammalia_dolphin_florida_overall,2,0.851373239,2.02,0.780246479,2.04,0.698521127,2.3,0.590915493,4.13,0.413908451,2,0.535352113,2,0.404859155,2.41,0.27056338,3.928571429,0.140126473,7.5,0.056924883,0.142351594,44.98821472,284,211,0.742957746,0.353029828,0.214285714,0.799892017,0.078908077,0.46838722,6,2.595182402
mammalia_dolphin_florida_social,2,0.886442953,2.16,0.825100671,2.18,0.743288591,2.63,0.624832215,4.17,0.430872483,2,0.550939597,2.08,0.421275168,2.363636364,0.273811945,4.659090909,0.128737035,5.833333333,0.065995526,0.785783995,34.78354984,149,109,0.731543624,0.400955258,0.180952381,0.722268845,0.140848903,0.613121172,4,2.175131507
mammalia_dolphin_floridatravel,2.02,0.812229299,2.1,0.709363057,2.54,0.605159236,3.66,0.471719745,11.07291667,0.276406582,2.07,0.42611465,2.404040404,0.275558129,4.873563218,0.139468482,7.136363636,0.083671106,100,0,0.274157666,20.60736966,157,66,0.420382166,0.474094493,0.158333333,0.84097761,0.075453209,0.48988006,7,2.917605749
mammalia_dolphin_social,2.468085106,0.750171585,3.372340426,0.609643102,5.589473684,0.447877759,11.06896552,0.292176492,22.42622951,0.142252776,2.827586207,0.233778272,4.096153846,0.130272953,4,0.086021505,2.666666667,0.075268817,2,0.129032258,0.172973302,7.193614015,62,48,0.774193548,0.527728334,0.08974359,0.754143428,0.084082496,0.308775731,8,3.356953993
mammalia_elephantseal_2010_2011,3.065217391,0.576323251,4.011764706,0.413043478,6.825,0.23451087,7.355932203,0.138540899,10.05882353,0.098465473,3,0.120652174,2.888888889,0.08373591,2.875,0.089673913,3.333333333,0.061594203,2,0.086956522,0.073447024,3.929366457,46,19,0.413043478,0.579878827,0,0.812021684,0.05410628,0.060810811,8,4.084057971
mammalia_elephantseal_2010_2012_peidras,4.552631579,0.608187135,6.366666667,0.540740741,12.21052632,0.391812865,15.94736842,0.30994152,23.4,0.277777778,2.789473684,0.286549708,2.4,0.244444444,100,0,6,0.259259259,100,0,0.162692466,2.08396811,9,2,0.222222222,0.3984375,0.4,0.6484375,0.222222222,0,6,2.833333333
mammalia_elephantseal_2011_2012,3.484848485,0.613005051,4.540540541,0.453265766,9.444444444,0.275462963,12.12244898,0.191326531,14.20833333,0.147569444,2.285714286,0.19047619,2.76,0.123333333,3.222222222,0.125,2.75,0.114583333,2.333333333,0.111111111,0.162930308,3.528773558,24,16,0.666666667,0.506666667,0.179841897,0.74,0.108695652,0.211267606,7,3.358695652
mammalia_elephantseal_2012_2013,3.818181818,0.863636364,6.285714286,0.732142857,8.166666667,0.875,10,0.722222222,18,0.55,3.25,0.5625,3,0.75,2,0.5,2.5,0.625,2,0.5,1,1.732050808,4,1,0.25,0,0.333333333,NA,0.5,0,2,1.5
mammalia_hyena_networka,2,0.958214286,2,0.923129252,2.137931034,0.888669951,2.488095238,0.804421769,3.670731707,0.656445993,2.012195122,0.732404181,2.081081081,0.61042471,2.213333333,0.42552381,2.705882353,0.234453782,3,0.113469388,6.974688476,30.48500183,35,15,0.428571429,0.030185197,0.166666667,0.485079631,0.875630252,0.915664217,2,1.124369748
mammalia_hyena_networkb,2.012345679,0.958504801,2.036144578,0.935742972,2.102272727,0.89520202,2.347826087,0.833031401,3.325,0.659375,2,0.749665328,2.065934066,0.637667888,2.135135135,0.456081081,2.686567164,0.259535655,3.019230769,0.121260684,7.988207828,33.08639387,36,36,1,0.008830448,0.30952381,0.436180875,0.928571429,0.961175907,2,1.071428571
mammalia_hyena_networkc,2,0.958928571,2.047619048,0.934353741,2.164705882,0.887058824,2.630952381,0.825170068,4.049382716,0.654320988,2.022727273,0.741233766,2.103448276,0.618062397,2.168831169,0.424860853,2.712121212,0.235064935,2.793103448,0.098522167,14.72733878,29.69005713,35,9,0.257142857,0.038404978,0.191666667,0.490271382,0.855462185,0.889686283,2,1.144537815
mammalia_kangaroo_interactions,2.098039216,0.893886967,3.052631579,0.831785346,2.859649123,0.769865841,4.637931034,0.649087221,7.625,0.450980392,2.138461538,0.523076923,2.326086957,0.405370844,2.916666667,0.243464052,3.0625,0.194852941,3.818181818,0.14973262,0.971288442,12.03112248,17,4,0.235294118,0.059835769,0.181818182,0.598297307,0.669117647,0.840594059,3,1.360294118
mammalia_macaque_contact_sits,2,0.961872587,2.013333333,0.94952381,2.2,0.898979592,2.544303797,0.838607595,4.295774648,0.639336016,2.013157895,0.734962406,2.072463768,0.607142857,2.420289855,0.420807453,3.392857143,0.206632653,3.571428571,0.129591837,28,27,28,2,0.071428571,0,0.118181818,NA,1,1,1,1
mammalia_macaque_dominance,2,0.958929165,2.010752688,0.933229275,2.12244898,0.89845293,2.484848485,0.833496253,3.430107527,0.689906348,2,0.766736039,2.042553191,0.653054221,2.278350515,0.48486864,2.901098901,0.275611485,5.193548387,0.113423517,16.69984036,39.02559754,62,50,0.806451613,0.096783952,0.115384615,0.656338365,0.617133792,0.659941974,2,1.382866208
mammalia_macaque_grooming_bouts,2,0.94801085,2.109756098,0.901132404,2.556962025,0.838155515,3.235294118,0.706407563,6.147058824,0.503676471,2.025974026,0.63961039,2.243589744,0.458791209,2.677966102,0.282687651,2.967741935,0.158986175,3.315789474,0.103383459,8.914749365,17.12873093,28,17,0.607142857,0.098713066,0.196969697,0.497835873,0.603174603,0.650406504,2,1.396825397
mammalia_possum_burrow_sharing,3.125,0.784722222,5.035714286,0.767857143,6.611111111,0.62962963,11.06666667,0.433333333,24.33333333,0.444444444,2.882352941,0.490196078,3.166666667,0.361111111,3.75,0.395833333,2,0.333333333,3,0.333333333,0.763932023,3.164247938,6,1,0.166666667,0.0546875,0,0.4296875,0.533333333,0.666666667,3,1.533333333
mammalia_primate_association_1,2.271186441,0.883615819,3.25862069,0.801149425,4.416666667,0.677777778,4.933333333,0.517037037,12.25806452,0.303225806,2.523809524,0.438095238,2.375,0.254166667,3.380952381,0.184126984,2.727272727,0.175757576,2,0.155555556,2.014104697,6.778581719,15,3,0.2,0.180493827,0.166666667,0.71382716,0.428571429,0.50965251,3,1.6
mammalia_primate_association_10,2.390625,0.850446429,3.150943396,0.757412399,4.277777778,0.634259259,6.352941176,0.458450047,11.30952381,0.243764172,2.4,0.383809524,2.707317073,0.213704994,3.666666667,0.185941043,3.222222222,0.132275132,3,0.142857143,1.442925174,6.916312808,21,2,0.095238095,0.204861111,0.357142857,0.721527778,0.285714286,0.339779006,3,1.861904762
mammalia_primate_association_11,2.102040816,0.911989796,2.470588235,0.843137255,3.6,0.754166667,8.051724138,0.65625,10.34210526,0.445723684,2.236363636,0.552272727,2.666666667,0.355555556,3.434782609,0.25,2.714285714,0.1875,2.888888889,0.138888889,2.872949192,9.890351666,16,9,0.5625,0.089322575,0.2,0.66466504,0.608333333,0.682442748,2,1.391666667
mammalia_primate_association_12,2.115384615,0.942307692,2.282608696,0.914402174,2.732142857,0.815848214,4.622641509,0.672169811,6.911111111,0.425,2.18,0.585,2.391304348,0.421195652,2.75,0.258680556,3.222222222,0.197916667,3.166666667,0.177083333,6.216252996,11.46389421,16,12,0.75,0.087362707,0.066666667,0.446913269,0.741666667,0.774089936,2,1.258333333
mammalia_primate_association_13,2.015625,0.939375,2.125,0.896111111,2.507246377,0.827826087,3.941176471,0.704705882,6.85483871,0.487741935,2.041666667,0.606111111,2.439393939,0.466666667,2.887096774,0.26,3.028571429,0.144,3.333333333,0.111111111,8.021557889,14.90485197,25,8,0.32,0.083758127,0.166666667,0.569945972,0.603333333,0.625298329,2,1.396666667
mammalia_primate_association_14,2.338709677,0.851443124,3.028985507,0.765064836,4.537037037,0.641325536,6.833333333,0.426535088,13.51351351,0.246088193,2.418181818,0.390430622,3.090909091,0.2284689,2.807692308,0.165991903,2.538461538,0.153846154,4.666666667,0.122807018,1.455939027,6.463018324,19,13,0.684210526,0.250743802,0.152777778,0.614380165,0.321637427,0.387417219,3,1.812865497
mammalia_primate_association_15,2.073529412,0.87745098,3.216216216,0.790540541,3.606060606,0.696969697,5.043478261,0.524758454,7.847826087,0.302536232,2.23943662,0.483568075,2.810344828,0.288074713,3.181818182,0.220959596,2.9375,0.140625,2.888888889,0.106481481,0.867377679,11.0283128,24,2,0.083333333,0.136864926,0.145454545,0.583466868,0.373188406,0.583018868,3,1.72826087
mammalia_primate_association_16,2.215384615,0.888,2.5,0.813333333,3.887323944,0.686760563,5.476190476,0.528253968,7.82,0.3176,2.273972603,0.452054795,2.847826087,0.272173913,2.951219512,0.155121951,2.526315789,0.109473684,3.6,0.112,2.409616331,8.975523694,25,22,0.88,0.211233925,0.147435897,0.747316399,0.323333333,0.411917098,3,1.726666667
mammalia_primate_association_17,2.46875,0.924107143,2.681818182,0.883116883,5.137931034,0.763546798,5.92,0.605714286,10.82352941,0.411764706,2.366666667,0.533333333,2.75,0.392857143,3,0.404761905,3.4,0.342857143,3.5,0.285714286,5,5.741657387,7,4,0.571428571,0,0.214285714,NA,0.952380952,0.947368421,2,1.047619048
mammalia_primate_association_18,2.433333333,0.95,3.392857143,0.916666667,4.56,0.76,6.173913043,0.702898551,12.25,0.583333333,2.36,0.573333333,2.25,0.583333333,2.285714286,0.357142857,2.75,0.458333333,2.666666667,0.333333333,6,5,6,2,0.333333333,0,0.071428571,NA,1,1,1,1
mammalia_primate_association_19,3.538461538,0.743589744,4.611111111,0.638888889,6.242424242,0.503030303,13.08695652,0.352173913,14.73684211,0.257894737,2.785714286,0.314285714,3.2,0.22,2.375,0.225,2.666666667,0.2,100,0,0.788386184,2.715937008,10,4,0.4,0.310650888,0.202614379,0.618343195,0.288888889,0,4,2.155555556
mammalia_primate_association_2,2.647058824,0.929411765,3.777777778,0.833333333,6.705882353,0.847058824,8.526315789,0.673684211,19.8,0.62,2.4,0.546666667,2.818181818,0.490909091,3,0.5,100,0,2.5,0.4,5,4,5,2,0.4,0,0.163636364,NA,1,1,1,1
mammalia_primate_association_3,2,0.919480519,2.134328358,0.883989145,3.046875,0.805397727,3.955223881,0.719810041,6.264150943,0.461406518,2.180327869,0.632637854,2.378787879,0.471763085,2.612244898,0.292207792,3.857142857,0.180194805,3.888888889,0.101010101,2.820665324,16.56749057,22,22,1,0.044892251,0.248366013,0.499982072,0.722943723,0.847651775,3,1.281385281
mammalia_primate_association_4,2.25,0.926282051,2.918918919,0.867117117,4.093023256,0.746124031,7.787878788,0.535353535,9.72972973,0.468468468,2.195652174,0.527173913,2.604651163,0.372093023,2.956521739,0.25,3.153846154,0.198717949,2.8,0.216666667,3.463228151,7.483030419,12,5,0.416666667,0.087344511,0.202205882,0.482693348,0.651515152,0.661921708,2,1.348484848
mammalia_primate_association_5,2.142857143,0.901190476,2.76,0.824,3.5,0.743209877,7.159090909,0.601515152,9.941176471,0.352941176,2.071428571,0.492063492,2.785714286,0.342857143,3.52173913,0.237681159,2.875,0.175,2.25,0.133333333,2.086387825,8.790883906,15,15,1,0.078569377,0.208333333,0.587043953,0.561904762,0.659482759,2,1.438095238
mammalia_primate_association_6,2.787878788,0.901515152,3.027027027,0.824324324,5.419354839,0.77016129,9.677419355,0.576612903,14.17647059,0.352941176,2.739130435,0.461956522,2.952380952,0.380952381,3,0.3359375,3.8,0.275,2.666666667,0.333333333,2.605829829,4.654253434,8,6,0.75,0.109567901,0.141025641,0.49845679,0.642857143,0.590909091,2,1.357142857
mammalia_primate_association_7,2.568965517,0.841197822,3.428571429,0.735767991,5.578947368,0.553093259,5.761904762,0.414786967,9.272727273,0.210526316,2.607142857,0.310150376,3,0.219061166,3.947368421,0.171745152,3.333333333,0.14619883,2.5,0.105263158,0.694780157,6.284496278,19,2,0.105263158,0.28967097,0.252491694,0.718242399,0.286549708,0.433460076,4,2
mammalia_primate_association_8,2.018867925,0.924528302,2.245901639,0.879206212,3.018518519,0.769005848,4.03030303,0.693779904,7.673913043,0.45423341,2.125,0.595394737,2.510638298,0.447928331,2.848484848,0.283891547,2.78125,0.194078947,2.785714286,0.146616541,6.332389403,12.53079872,19,2,0.105263158,0.055363189,0.276923077,0.46764389,0.666666667,0.689863843,2,1.333333333
mammalia_primate_association_9,2.03125,0.944078947,2.238095238,0.894736842,2.61971831,0.817642698,3.419354839,0.735993209,7.981481481,0.493177388,2.045454545,0.622807018,2.25,0.476503759,2.909090909,0.288277512,3.304347826,0.176201373,2.846153846,0.149797571,4.859079328,14.16221025,19,1,0.052631579,0.065861427,0.272486772,0.499969954,0.754385965,0.814814815,2,1.245614035
mammalia_primate_association,2,0.9575,2.073529412,0.928823529,2.23880597,0.884179104,3.121621622,0.814054054,5.655737705,0.606557377,2,0.712222222,2.105263158,0.565263158,2.37704918,0.383606557,2.853658537,0.235121951,3.25,0.14,16.81215982,22.5104514,25,20,0.8,0.013367347,0.195779221,0.499081633,0.933333333,0.938589212,2,1.066666667
mammalia_raccoon_proximity_1,2.338235294,0.809462916,3.465753425,0.74032162,3.47761194,0.582089552,7.016393443,0.389878831,8.488888889,0.209661836,2.482142857,0.337732919,2.611111111,0.185990338,2.647058824,0.143222506,3.133333333,0.139130435,3.25,0.097826087,0.888219314,6.789498203,23,12,0.52173913,0.358528597,0.270915244,0.660115898,0.249011858,0.476712329,4,2.059288538
mammalia_raccoon_proximity_10,2.641791045,0.791830322,3.484375,0.694901316,4.377358491,0.556107249,8.0625,0.361842105,15.76744186,0.23255814,2.436363636,0.335885167,2.666666667,0.219298246,3.294117647,0.167182663,3.222222222,0.134502924,2,0.157894737,0.509267022,6.988203656,19,11,0.578947368,0.2966,0.325367314,0.5566,0.292397661,0.573033708,5,2.140350877
mammalia_raccoon_proximity_11,2.317460317,0.806182122,3.160714286,0.714285714,5.913793103,0.526315789,6.85,0.378947368,10.78125,0.212171053,2.517857143,0.314849624,3.351351351,0.209103841,3.357142857,0.169172932,2.631578947,0.166204986,4,0.105263158,0.725853507,5.971958091,19,15,0.789473684,0.371691871,0.200187816,0.523865784,0.269005848,0.495283019,4,2.076023392
mammalia_raccoon_proximity_12,2.6,0.733333333,3.583333333,0.623903509,4.918367347,0.467239527,6.727272727,0.357894737,12.08333333,0.220760234,2.558139535,0.29375765,3.21875,0.21875,3.294117647,0.148606811,3.272727273,0.14354067,2.5,0.184210526,0.162136368,6.917784926,19,13,0.684210526,0.323567708,0.112638815,0.594401042,0.280701754,0.624,7,2.602339181
mammalia_raccoon_proximity_13,2.321428571,0.812969925,2.896551724,0.67876588,4.535714286,0.592105263,6.230769231,0.45242915,13.65116279,0.263157895,2.5,0.352994555,3.090909091,0.23923445,3.619047619,0.177944862,3.75,0.154605263,2.333333333,0.122807018,0.456874493,7.74337459,19,3,0.157894737,0.260233918,0.14589372,0.64619883,0.333333333,0.616666667,4,2.029239766
mammalia_raccoon_proximity_14,2.383333333,0.861111111,2.983333333,0.77962963,4.727272727,0.642424242,6.419354839,0.446236559,11.59574468,0.265957447,2.307692308,0.408119658,3.186046512,0.253229974,2.882352941,0.18627451,4.454545455,0.141414141,2.2,0.133333333,0.694778268,8.04281703,18,15,0.833333333,0.295748348,0.152777778,0.583883941,0.385620915,0.676923077,3,1.823529412
mammalia_raccoon_proximity_15,2.379310345,0.862068966,3.423728814,0.72693032,5.553571429,0.601190476,9.387755102,0.458049887,15.64285714,0.248015873,2.5,0.383333333,2.542857143,0.242857143,2.863636364,0.171717172,2.615384615,0.158119658,3,0.138888889,1.01169859,6.515881868,18,18,1,0.265097876,0.152173913,0.734485631,0.320261438,0.468401487,4,1.875816993
mammalia_raccoon_proximity_16,2.733333333,0.82745098,3.448275862,0.701825558,5.183333333,0.535294118,7.5625,0.378676471,12,0.239215686,2.804347826,0.351662404,3.666666667,0.199346405,2.9,0.164705882,3.333333333,0.163398693,2.25,0.147058824,0.623941064,6.333751644,17,8,0.470588235,0.307539683,0.5,0.474206349,0.308823529,0.6,4,2.066176471
mammalia_raccoon_proximity_17,2.803921569,0.75122549,3.948717949,0.616987179,5.529411765,0.492647059,11.92857143,0.333333333,10.625,0.244791667,2.771428571,0.303571429,2.535714286,0.220982143,2.4,0.166666667,2.25,0.140625,4,0.145833333,0.271401332,5.470822634,16,10,0.625,0.312777778,0.124369748,0.546111111,0.25,0.585365854,6,2.458333333
mammalia_raccoon_proximity_18,3.272727273,0.848484848,3.575757576,0.767676768,8.428571429,0.583333333,7.458333333,0.537037037,12.23529412,0.418300654,2.696969697,0.400673401,2.8,0.348148148,3.083333333,0.268518519,2,0.259259259,3,0.222222222,0.859945055,5.091196486,9,1,0.111111111,0.066481994,0.071428571,0.487534626,0.527777778,0.703703704,3,1.5
mammalia_raccoon_proximity_19,2.854545455,0.750802139,3.309090909,0.622459893,5.956521739,0.470588235,10.21052632,0.368421053,12.03571429,0.214285714,2.522727273,0.29144385,2.947368421,0.188854489,2.545454545,0.189839572,2.8,0.152941176,2.666666667,0.156862745,0.179046595,5.419104619,17,11,0.647058824,0.369795918,0.144537815,0.684081633,0.257352941,0.531914894,6,2.595588235
mammalia_raccoon_proximity_2,2.921052632,0.766148325,3.98245614,0.662679426,5.645833333,0.452651515,8.175438596,0.286283892,15.08333333,0.202651515,2.595238095,0.274891775,3.25,0.176136364,3,0.15625,3.272727273,0.115702479,100,0,0.338200445,5.759066506,22,14,0.636363636,0.4442,0.268382353,0.6642,0.216450216,0.524017467,7,2.636363636
mammalia_raccoon_proximity_20,2.648148148,0.732026144,4.637931034,0.599391481,5.072727273,0.472727273,8.361702128,0.330413016,11.27272727,0.20855615,2.675,0.307352941,2.896551724,0.196754564,2.461538462,0.180995475,2.909090909,0.144385027,2.666666667,0.117647059,0.179046595,5.419104619,17,11,0.647058824,0.369795918,0,0.684081633,0.257352941,0.531914894,6,2.595588235
